complaint_id,customer_id,state_id,category_id,complaint_date,status,resolution_date,description,priority_level
1386,3226,1,4,2023-12-12,Open,,Complaint description 1268,Medium
1387,3815,2,1,2025-03-06,In Progress,,Complaint description 1269,High
1388,3506,1,1,2023-05-31,In Progress,,Complaint description 1270,High
1389,3472,5,3,2025-04-01,Resolved,2023-10-04,Complaint description 1271,Medium
1390,3211,4,3,2025-07-15,Resolved,2024-07-13,Complaint description 1272,Low
1391,3502,6,5,2025-01-24,Resolved,2023-03-29,Complaint description 1273,High
1392,3299,1,1,2024-10-18,In Progress,,Complaint description 1274,Low
1393,3888,5,1,2025-10-16,Open,,Complaint description 1275,Medium
1394,3408,5,2,2024-11-14,In Progress,,Complaint description 1276,High
1395,3059,5,2,2025-11-15,In Progress,,Complaint description 1277,High
1396,3776,1,5,2024-01-27,Open,,Complaint description 1278,Low
1397,3150,1,5,2025-10-09,Open,,Complaint description 1279,Low
1398,3748,2,5,2024-12-10,Open,,Complaint description 1280,Medium
1399,3840,5,5,2023-02-08,Resolved,2023-03-06,Complaint description 1281,Medium
1400,3515,5,4,2023-03-18,Resolved,2023-05-06,Complaint description 1282,Medium
1401,3494,3,4,2025-03-20,In Progress,,Complaint description 1283,High
1402,3166,6,1,2023-10-29,Resolved,2025-10-03,Complaint description 1284,Low
1403,3213,4,2,2023-03-30,In Progress,,Complaint description 1285,Low
1404,3556,6,3,2023-12-03,Resolved,2023-07-18,Complaint description 1286,Low
1405,3271,6,2,2024-09-11,In Progress,,Complaint description 1287,Low
1406,3214,6,4,2023-07-21,Resolved,2025-10-22,Complaint description 1288,High
1407,4022,3,2,2025-07-16,Resolved,2024-02-08,Complaint description 1289,Medium
1408,3095,3,4,2025-11-30,In Progress,,Complaint description 1290,Low
1409,3604,6,5,2023-08-30,Resolved,2025-01-26,Complaint description 1291,Medium
1410,3836,5,3,2024-03-05,In Progress,,Complaint description 1292,High
1411,3894,6,4,2024-08-18,Open,,Complaint description 1293,Low
1412,3780,2,3,2025-07-30,Resolved,2023-06-17,Complaint description 1294,High
1413,3288,1,3,2025-03-08,Open,,Complaint description 1295,Medium
1414,3386,6,4,2024-03-30,In Progress,,Complaint description 1296,High
1415,4011,3,3,2025-04-08,Resolved,2025-05-25,Complaint description 1297,High
1416,3534,1,3,2023-11-02,Resolved,2025-05-07,Complaint description 1298,Low
1417,3405,6,5,2024-02-18,In Progress,,Complaint description 1299,High
1418,3438,5,1,2024-01-10,Open,,Complaint description 1300,Low
1419,3572,4,2,2025-01-15,Resolved,2025-11-14,Complaint description 1301,Low
1420,3072,1,1,2025-07-22,In Progress,,Complaint description 1302,Low
1421,3668,5,2,2025-08-20,Open,,Complaint description 1303,High
1422,3909,4,3,2025-03-05,Open,,Complaint description 1304,High
1423,3748,3,4,2023-04-22,Resolved,2024-02-21,Complaint description 1305,Medium
1424,3195,4,1,2024-01-28,In Progress,,Complaint description 1306,Low
1425,3235,1,1,2025-08-06,In Progress,,Complaint description 1307,High
1426,3263,4,2,2025-01-23,Resolved,2024-01-08,Complaint description 1308,Low
1427,3889,4,5,2023-11-15,Resolved,2025-05-05,Complaint description 1309,Low
1428,3153,4,3,2025-10-16,Resolved,2023-09-11,Complaint description 1310,Low
1429,3834,5,4,2024-06-28,Resolved,2025-11-04,Complaint description 1311,Medium
1430,3767,4,5,2024-02-16,In Progress,,Complaint description 1312,Low
1431,3048,4,2,2024-08-13,Resolved,2023-06-11,Complaint description 1313,Medium
1432,3704,2,1,2023-06-29,Resolved,2025-11-24,Complaint description 1314,Medium
1433,3764,4,2,2025-09-04,In Progress,,Complaint description 1315,Low
1434,3599,5,5,2023-08-05,Resolved,2023-12-03,Complaint description 1316,Medium
1435,3253,3,4,2025-04-12,In Progress,,Complaint description 1317,Low
1436,3967,6,3,2024-07-18,Open,,Complaint description 1318,Low
1437,3120,2,3,2025-11-02,In Progress,,Complaint description 1319,Low
1438,3329,1,3,2024-08-09,Resolved,2023-03-09,Complaint description 1320,High
1439,3630,4,5,2025-06-11,Resolved,2025-11-13,Complaint description 1321,Low
1440,3461,1,5,2024-07-11,In Progress,,Complaint description 1322,Medium
1441,3384,4,3,2023-07-20,In Progress,,Complaint description 1323,Medium
1442,3490,3,4,2024-06-12,In Progress,,Complaint description 1324,High
1443,3663,1,5,2023-07-09,In Progress,,Complaint description 1325,Medium
1444,3288,3,4,2025-04-07,In Progress,,Complaint description 1326,High
1445,3512,2,4,2023-02-09,Open,,Complaint description 1327,High
1446,3506,3,1,2024-04-27,In Progress,,Complaint description 1328,Low
1447,3656,5,3,2025-05-25,Resolved,2023-01-10,Complaint description 1329,High
1448,3977,1,3,2024-03-24,Open,,Complaint description 1330,Medium
1449,4018,1,1,2024-08-20,In Progress,,Complaint description 1331,Low
1450,3691,3,1,2024-11-11,In Progress,,Complaint description 1332,Low
1451,3459,2,2,2024-10-28,Resolved,2025-04-26,Complaint description 1333,Low
1452,3273,5,3,2024-12-15,Open,,Complaint description 1334,Medium
1453,3983,5,5,2023-08-06,Resolved,2023-02-09,Complaint description 1335,Medium
1454,3067,1,4,2024-09-15,Open,,Complaint description 1336,Low
1455,3905,5,4,2023-09-11,Resolved,2023-11-23,Complaint description 1337,Medium
1456,3476,4,1,2025-04-27,Open,,Complaint description 1338,High
1457,3679,5,4,2024-06-27,In Progress,,Complaint description 1339,Low
1458,3943,6,3,2023-10-22,In Progress,,Complaint description 1340,Low
1459,3116,1,2,2025-08-19,Resolved,2025-04-22,Complaint description 1341,Medium
1460,3201,4,3,2023-02-10,Open,,Complaint description 1342,Medium
1461,3709,3,2,2024-08-16,Resolved,2023-05-22,Complaint description 1343,Medium
1462,3440,2,3,2025-11-10,In Progress,,Complaint description 1344,Medium
1463,3283,5,1,2023-06-19,Resolved,2024-12-09,Complaint description 1345,Low
1464,3464,6,5,2025-08-01,Resolved,2023-03-03,Complaint description 1346,High
1465,3048,6,3,2024-02-22,In Progress,,Complaint description 1347,Medium
1466,3701,6,4,2025-10-29,In Progress,,Complaint description 1348,High
1467,3923,3,5,2025-02-09,Open,,Complaint description 1349,Medium
1468,3405,1,4,2024-12-10,In Progress,,Complaint description 1350,Medium
1469,3995,6,4,2023-06-01,Open,,Complaint description 1351,High
1470,3845,6,2,2025-09-03,Resolved,2023-12-27,Complaint description 1352,Low
1471,4002,2,4,2024-04-19,Open,,Complaint description 1353,Low
1472,3434,5,1,2024-10-14,Resolved,2025-03-18,Complaint description 1354,Medium
1473,3061,6,1,2024-06-21,In Progress,,Complaint description 1355,Medium
1474,3627,1,4,2025-04-14,Open,,Complaint description 1356,Medium
1475,4019,3,1,2023-10-04,Open,,Complaint description 1357,High
1476,3153,3,1,2025-06-27,In Progress,,Complaint description 1358,High
1477,3428,3,3,2025-07-22,Resolved,2024-09-21,Complaint description 1359,Medium
1478,3985,4,3,2023-12-15,In Progress,,Complaint description 1360,Low
1479,3371,3,1,2025-01-11,Open,,Complaint description 1361,Low
1480,3432,4,3,2024-06-27,Open,,Complaint description 1362,High
1481,3100,3,5,2024-05-19,Resolved,2025-05-16,Complaint description 1363,High
1482,3074,4,2,2023-07-16,In Progress,,Complaint description 1364,Low
1483,3492,3,5,2023-07-12,In Progress,,Complaint description 1365,Medium
1484,3133,4,3,2025-12-14,Open,,Complaint description 1366,High
1485,3587,1,2,2023-04-18,Resolved,2023-04-28,Complaint description 1367,High
1486,3041,4,3,2024-09-09,In Progress,,Complaint description 1368,High
1487,3746,2,2,2023-06-22,Open,,Complaint description 1369,High
1488,3038,5,5,2025-09-18,Resolved,2023-10-14,Complaint description 1370,Low
1489,3803,5,1,2024-09-03,Resolved,2023-02-01,Complaint description 1371,High
1490,3153,6,4,2023-03-19,In Progress,,Complaint description 1372,Low
1491,3929,5,2,2023-12-03,In Progress,,Complaint description 1373,High
1492,3115,2,2,2024-07-23,Open,,Complaint description 1374,Medium
1493,4020,2,5,2025-08-11,Open,,Complaint description 1375,Medium
1494,3972,6,2,2025-04-08,In Progress,,Complaint description 1376,High
1495,3159,1,2,2023-11-28,Resolved,2023-09-21,Complaint description 1377,High
1496,3859,6,5,2023-04-07,Open,,Complaint description 1378,High
1497,3075,6,4,2024-12-30,Open,,Complaint description 1379,Low
1498,3513,6,4,2023-07-10,Open,,Complaint description 1380,Low
1499,3729,1,4,2025-07-19,In Progress,,Complaint description 1381,Low
1500,3144,5,4,2025-04-13,In Progress,,Complaint description 1382,Medium
1501,3672,5,5,2024-05-08,In Progress,,Complaint description 1383,Low
1502,3198,1,1,2025-01-19,Open,,Complaint description 1384,Medium
1503,3642,4,5,2025-08-27,Open,,Complaint description 1385,Medium
1504,3384,4,4,2023-12-31,Resolved,2024-12-02,Complaint description 1386,High
1505,3694,3,5,2024-08-03,Open,,Complaint description 1387,Medium
1506,4022,3,1,2025-09-13,In Progress,,Complaint description 1388,Medium
1507,3825,1,2,2024-08-02,In Progress,,Complaint description 1389,High
1508,3464,4,4,2024-06-27,Resolved,2025-03-14,Complaint description 1390,High
1509,4019,2,4,2025-11-07,Open,,Complaint description 1391,Low
1510,3124,5,3,2023-07-26,In Progress,,Complaint description 1392,High
1511,3266,5,3,2023-01-18,Open,,Complaint description 1393,Low
1512,3458,1,3,2024-08-14,In Progress,,Complaint description 1394,High
1513,3163,5,3,2024-04-14,In Progress,,Complaint description 1395,Medium
1514,3355,4,2,2024-05-17,Open,,Complaint description 1396,High
1515,3735,5,4,2025-12-29,Resolved,2023-07-28,Complaint description 1397,High
1516,3053,2,5,2024-07-19,In Progress,,Complaint description 1398,Medium
1517,3657,4,3,2025-05-31,In Progress,,Complaint description 1399,Medium
1518,3858,1,1,2024-07-18,Resolved,2024-06-03,Complaint description 1400,High
1519,3339,1,5,2024-06-08,Open,,Complaint description 1401,Low
1520,3948,6,4,2024-10-06,Open,,Complaint description 1402,Low
1521,3973,4,4,2024-03-25,In Progress,,Complaint description 1403,High
1522,3129,1,2,2023-12-10,In Progress,,Complaint description 1404,Low
1523,3978,5,4,2024-09-25,In Progress,,Complaint description 1405,Medium
1524,3989,6,4,2023-10-29,Resolved,2024-09-03,Complaint description 1406,Medium
1525,3773,5,1,2024-12-28,Resolved,2025-07-15,Complaint description 1407,Low
1526,3113,4,3,2023-03-11,Resolved,2024-11-09,Complaint description 1408,High
1527,3819,4,4,2025-04-23,Open,,Complaint description 1409,High
1528,3355,3,4,2024-07-17,In Progress,,Complaint description 1410,Medium
1529,3530,5,3,2023-03-07,Resolved,2025-09-22,Complaint description 1411,High
1530,3180,3,2,2023-01-17,Resolved,2024-04-05,Complaint description 1412,High
1531,3644,1,2,2023-12-11,Resolved,2024-11-23,Complaint description 1413,High
1532,3958,4,2,2023-08-21,Resolved,2024-12-01,Complaint description 1414,Low
1533,3568,2,2,2023-06-30,Open,,Complaint description 1415,High
1534,3133,1,5,2025-01-21,Open,,Complaint description 1416,High
1535,3503,5,3,2024-05-17,Open,,Complaint description 1417,Medium
1536,3951,1,1,2025-09-14,Resolved,2024-10-10,Complaint description 1418,Low
1537,3826,5,5,2024-07-15,In Progress,,Complaint description 1419,Medium
1538,4003,1,2,2025-12-05,In Progress,,Complaint description 1420,High
1539,3523,2,5,2024-04-10,Open,,Complaint description 1421,Low
1540,3611,3,1,2024-01-12,Open,,Complaint description 1422,High
1541,3595,2,1,2023-12-15,Open,,Complaint description 1423,Low
1542,3354,6,2,2025-06-20,Resolved,2025-09-30,Complaint description 1424,High
1543,3268,1,4,2024-08-07,In Progress,,Complaint description 1425,Low
1544,3142,2,4,2025-02-22,In Progress,,Complaint description 1426,Medium
1545,3093,6,4,2025-04-23,Resolved,2023-10-10,Complaint description 1427,Low
1546,3472,2,4,2023-03-10,In Progress,,Complaint description 1428,Low
1547,3947,3,4,2023-12-26,Resolved,2023-06-02,Complaint description 1429,High
1548,3706,2,2,2023-02-15,In Progress,,Complaint description 1430,Medium
1549,3375,5,2,2024-04-10,Open,,Complaint description 1431,Low
1550,3345,1,4,2025-09-26,Resolved,2024-08-09,Complaint description 1432,Low
1551,3588,2,1,2024-02-10,In Progress,,Complaint description 1433,Low
1552,3599,5,5,2025-08-03,In Progress,,Complaint description 1434,High
1553,3621,3,1,2023-07-20,Open,,Complaint description 1435,High
1554,4010,5,1,2023-06-10,In Progress,,Complaint description 1436,Medium
1555,3900,2,4,2023-02-20,Resolved,2023-06-28,Complaint description 1437,Medium
1556,3761,6,2,2023-04-03,Resolved,2024-05-17,Complaint description 1438,Low
1557,3886,5,4,2023-07-13,Open,,Complaint description 1439,Low
1558,4021,1,1,2024-01-28,In Progress,,Complaint description 1440,Medium
1559,3608,2,1,2025-02-04,Resolved,2025-02-09,Complaint description 1441,High
1560,3822,6,1,2024-06-22,Open,,Complaint description 1442,Medium
1561,3395,1,3,2024-11-23,Resolved,2023-11-27,Complaint description 1443,Low
1562,3813,2,2,2024-07-23,Resolved,2024-06-08,Complaint description 1444,High
1563,3396,4,2,2023-02-26,Resolved,2025-05-27,Complaint description 1445,Low
1564,3337,3,3,2024-12-06,In Progress,,Complaint description 1446,Medium
1565,3903,2,2,2023-11-04,In Progress,,Complaint description 1447,High
1566,3082,3,1,2025-11-09,In Progress,,Complaint description 1448,Medium
1567,3496,5,5,2023-08-22,In Progress,,Complaint description 1449,Low
1568,3590,1,3,2024-05-10,Open,,Complaint description 1450,Low
1569,3151,1,1,2025-04-26,Open,,Complaint description 1451,High
1570,3594,3,5,2025-09-10,Resolved,2023-06-19,Complaint description 1452,High
1571,3428,5,3,2023-03-25,In Progress,,Complaint description 1453,Medium
1572,3713,2,5,2023-09-22,In Progress,,Complaint description 1454,High
1573,3602,4,2,2023-08-28,Resolved,2024-01-21,Complaint description 1455,Medium
1574,3410,2,2,2023-06-10,Resolved,2024-01-29,Complaint description 1456,High
1575,3800,2,1,2024-05-03,Resolved,2024-08-27,Complaint description 1457,High
1576,3060,5,2,2023-11-04,Resolved,2023-03-29,Complaint description 1458,Low
1577,4021,3,3,2023-03-27,Resolved,2025-10-30,Complaint description 1459,High
1578,3841,2,4,2024-12-01,In Progress,,Complaint description 1460,Low
1579,3562,3,2,2025-08-04,Open,,Complaint description 1461,Medium
1580,3484,1,1,2023-10-16,In Progress,,Complaint description 1462,Medium
1581,3826,5,2,2024-07-09,In Progress,,Complaint description 1463,High
1582,4035,1,3,2023-03-15,Resolved,2024-01-05,Complaint description 1464,Medium
1583,3981,3,5,2025-11-17,Open,,Complaint description 1465,Medium
1584,3756,1,3,2024-10-01,Open,,Complaint description 1466,Medium
1585,3589,4,5,2024-03-20,Resolved,2024-07-06,Complaint description 1467,High
1586,3163,2,3,2024-11-08,Open,,Complaint description 1468,Medium
1587,3318,3,4,2025-03-19,In Progress,,Complaint description 1469,Low
1588,3986,2,1,2024-02-16,In Progress,,Complaint description 1470,High
1589,3485,6,5,2023-04-01,In Progress,,Complaint description 1471,Medium
1590,3391,3,5,2023-11-26,Resolved,2025-12-30,Complaint description 1472,Medium
1591,3795,3,1,2025-11-24,In Progress,,Complaint description 1473,Medium
1592,3948,2,1,2023-09-17,In Progress,,Complaint description 1474,Medium
1593,3135,1,4,2025-02-02,Resolved,2023-11-08,Complaint description 1475,Medium
1594,3686,3,1,2024-01-02,Open,,Complaint description 1476,Low
1595,3603,5,3,2023-09-13,Resolved,2024-07-18,Complaint description 1477,Low
1596,3102,6,5,2025-11-22,In Progress,,Complaint description 1478,High
1597,4004,6,5,2025-05-19,Open,,Complaint description 1479,High
1598,3416,2,3,2023-08-14,In Progress,,Complaint description 1480,Low
1599,3379,5,3,2024-10-29,In Progress,,Complaint description 1481,Medium
1600,3928,3,2,2024-01-16,Open,,Complaint description 1482,High
1601,3178,5,4,2023-10-01,In Progress,,Complaint description 1483,Low
1602,3742,1,5,2025-07-12,Resolved,2025-06-04,Complaint description 1484,Low
1603,3916,6,1,2025-11-25,In Progress,,Complaint description 1485,Medium
1604,3640,5,1,2025-03-15,Open,,Complaint description 1486,Medium
1605,3539,6,4,2023-01-08,In Progress,,Complaint description 1487,Low
1606,3410,4,3,2023-10-09,In Progress,,Complaint description 1488,Low
1607,3171,2,5,2025-08-28,Open,,Complaint description 1489,Medium
1608,4023,4,5,2024-05-15,Open,,Complaint description 1490,Medium
1609,3852,1,2,2023-05-20,Resolved,2023-06-16,Complaint description 1491,Low
1610,3674,3,4,2023-03-10,Open,,Complaint description 1492,Low
1611,3424,4,2,2023-01-12,Resolved,2023-09-21,Complaint description 1493,Low
1612,3186,2,2,2024-09-05,Open,,Complaint description 1494,Medium
1613,2,5,4,2025-10-08,Open,,Complaint description 1495,Medium
1614,3139,5,5,2024-11-12,In Progress,,Complaint description 1496,Medium
1615,3547,5,5,2024-07-19,In Progress,,Complaint description 1497,High
1616,3582,4,2,2024-07-31,Open,,Complaint description 1498,High
1617,3058,3,1,2025-11-11,In Progress,,Complaint description 1499,Medium
1618,3961,1,5,2023-05-24,Resolved,2025-11-18,Complaint description 1500,Medium
1619,3092,3,1,2023-01-21,In Progress,,Complaint description 1501,High
1620,3203,4,1,2025-04-01,In Progress,,Complaint description 1502,Medium
1621,3744,2,4,2023-09-12,Open,,Complaint description 1503,Medium
1622,3613,2,5,2025-11-05,In Progress,,Complaint description 1504,High
1623,3940,6,3,2023-12-07,Open,,Complaint description 1505,Low
1624,3834,2,1,2025-11-01,Open,,Complaint description 1506,High
1625,3495,2,3,2024-12-10,Open,,Complaint description 1507,Medium
1626,3815,2,1,2024-02-16,Open,,Complaint description 1508,High
1627,3283,6,5,2024-12-01,Resolved,2024-06-12,Complaint description 1509,Medium
1628,3508,6,2,2025-09-08,Resolved,2025-04-04,Complaint description 1510,Low
1629,3577,3,2,2025-11-05,Resolved,2024-05-04,Complaint description 1511,Low
1630,3331,1,5,2023-08-13,In Progress,,Complaint description 1512,Low
1631,3092,2,2,2024-05-02,In Progress,,Complaint description 1513,High
1632,3819,1,3,2025-10-03,In Progress,,Complaint description 1514,High
1633,3359,5,2,2025-10-07,Resolved,2024-06-25,Complaint description 1515,High
1634,3622,4,1,2025-11-28,Resolved,2023-04-26,Complaint description 1516,Low
1635,3275,6,2,2024-10-04,Open,,Complaint description 1517,High
1636,3496,3,2,2024-05-21,Open,,Complaint description 1518,Low
1637,3042,2,1,2023-12-03,Resolved,2023-11-30,Complaint description 1519,Medium
1638,3179,5,1,2023-09-14,Resolved,2024-11-25,Complaint description 1520,Medium
